vendor_id,vendor_name,case_id,case_name,case_type,evidence_strength,tier,is_false_positive,fp_reason,curriculum_weight,year_start,year_end,changed
256543,INGENIA AG SAS DE CV,851,INGENIA AG Ghost Stepping-Stone,ghost_company,medium,3,0,active_or_captured:medium,0.5,2020,2024,True
192928,ESPECIALISTAS EN FARMACOS DEL NORTE SA DE CV,852,Especialistas en Farmacos del Norte - IMSS DA Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2021,2025,True
40425,"FARMACEUTICA ALTHOS, S.A. DE C.V.",853,Farmaceutica Althos - ISSSTE DA Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2015,2022,True
4360,"INTERBIOL, S.A. DE C.V.",854,Interbiol - CNEGSR/CENAPRECE DA Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2019,2020,True
42638,EERMS SA DE CV,855,EERMS CFE Energia Capture,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2017,True
224275,CONSTRUCCIONES E INMOBILIARIAS CANARO SA DE CV,856,CANARO Tampamolon Corona Municipal Ghost,ghost_company,high,3,0,active_or_captured:high,0.8,2016,2018,True
2839,"TRENA, S.A. DE C.V.",857,TRENA Multi-State Monopoly Single-Bid,bid_rigging,high,3,0,active_or_captured:high,0.8,2002,2014,True
41408,"TRANSFORMACION TECNOLOGICA DE TAMAULIPAS, S.A. DE C.V.",858,Transformacion Tecnologica Tamaulipas - PEMEX SB Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2009,2011,True
158943,DAVID OMAR GARCIA GARCIA,859,David Omar Garcia Garcia - Coahuila Finanzas SB Capture,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2015,True
116419,SCOI SOLUCIONES CORPORATIVAS INTEGRALES S DE RL DE CV,860,SCOI Soluciones Corporativas - Multi-Institution SB Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2013,2013,True
35766,SACJAV S.A. DE C.V.,861,SACJAV - ISSSTE Single-Bid Capture,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2008,2010,True
226303,"SOLUCIONES SALUDABLES MTY, S. DE R.L. DE C.V.",862,Soluciones Saludables MTY - IMSS Institutional Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2018,2024,True
148876,COMERCIALIZADORA LINI SA DE CV,863,Comercializadora LINI - IMSS Capture Ring Pattern,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2015,2025,True
103293,AIDYCSA SA DE CV,864,AIDYCSA - PGR Anomalous Direct Award,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2015,2016,True
208520,CONSORCIO EMPRESARIAL INTERTAMPS S DE RL DE CV,865,Consorcio Empresarial Intertamps - Parastatal Direct Awards,direct_award_abuse,medium,3,0,active_or_captured:medium,0.5,2017,2018,True
203996,"OPERADORA Y ADMINISTRADORA DE VALES, DESPENSAS Y SERVICIOS S A P I DE CV",866,Operadora Vales Despensas - ISSSTE Voucher Ecosystem SB 1.08B,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2017,2017,True
148992,"VITER MEDICAL, S.A. DE C.V.",867,Viter Medical - IMSS Medical Supply Concentration 1.0B (2019-2023),institutional_capture,medium,3,0,active_or_captured:medium,0.5,2019,2023,True
188125,IMEHI DE MEXICO S DE RL DE CV,868,IMEHI de Mexico - Salvador Zubiran Overpriced Inv3 598M (2018),overpricing,medium,3,0,active_or_captured:medium,0.5,2018,2018,True
7570,QUIMICA APOLLO S.A. DE C.V.,871,Quimica Apollo SA - PEMEX/CFE Multi-Subsidiary SB Capture 4.86B,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2002,2010,True
32189,"GPA ENERGY, S.A. DE C.V.",872,GPA Energy - PEP Single 4.84B SB Contract (2007),single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2007,2007,True
15242,"MARITIMA DE ECOLOGIA, S.A. DE C.V.",873,Maritima de Ecologia - PEP Marine Services SB Capture 4.54B,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2003,2009,True
15243,"MEYER & ASOCIATES, S.A. DE C.V.",874,Meyer and Asociates - PEP Single-Bid Capture 4.32B,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2003,2007,True
4404,LA COSMOPOLITANA S.A. DE C.V.,875,IMSS/State Food Capture -- La Cosmopolitana (Grupo Kosmos),institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2019,True
15447,"CONSTRUCCIONES MECÁNICAS MONCLOVA, S.A. DE C.V.",876,PEMEX SB Capture -- Construcciones Mecanicas Monclova,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2003,2010,True
15279,"GLOBAL DRILLING FLUIDS DE MÉXICO, S.A. DE C.V.",877,PEMEX SB Capture -- Global Drilling Fluids de Mexico,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2003,2010,True
152287,OMEGA ALEACIONES SA DE CV,878,Casa de Moneda Metals Monopoly - OMEGA ALEACIONES,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2025,True
44987,"ACEITES GRASAS Y DERIVADOS, S.A. DE C.V.",879,Diconsa/Alimentacion Food Distribution Monopoly - ACEITES GRASAS,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
148090,ETN TURISTAR LUJO SA DE CV,880,ETN TURISTAR LUJO - INM Institution Capture,institution_capture,high,3,0,active_or_captured:high,0.8,,,True
25627,"GRUPO INDUSTRIAL VIDA, S.A. DE C.V.",881,GRUPO INDUSTRIAL VIDA - Diconsa Food Distribution Monopoly,institutional_capture,high,3,0,active_or_captured:high,0.8,,,True
128027,CONSORCIO EMPRESARIAL ADPER SA DE CV,882,CONSORCIO EMPRESARIAL ADPER - Infrastructure Intermediary Network,intermediary,high,3,0,active_or_captured:high,0.8,2014,2018,True
5072,"AUTOBUSES DE LA PIEDAD, S.A. DE C.V.",883,IMSS Ambulance Transport Capture - Autobuses de la Piedad,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
285316,ORTHOPBONE & SPINE SA DE CV,884,IMSS Medical Device Ghost Company - Orthopbone & Spine,ghost_company,high,3,0,active_or_captured:high,0.8,2022,2025,True
28510,"FOJA INGENIEROS CONSTRUCTORES, S.A. DE C.V.",885,FOJA INGENIEROS Construction Contracts - Single-Bid Capture,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2006,2020,True
165033,PROVECTUS TECNOLOGIA SA DE CV,886,PROVECTUS TECNOLOGIA — Single-Bid IMSS Mega-Contract,single_bid_capture,high,3,0,active_or_captured:high,0.8,2023,2023,True
94974,DISEÑO Y MANUFACTURA DIGITAL,887,DISEÑO Y MANUFACTURA DIGITAL - UdT Monopoly,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2016,True
256417,JUAN RAMON CARDENAS SALAZAR,888,JUAN RAMON CARDENAS SALAZAR - DICONSA Intermediary,ghost_company,high,3,0,active_or_captured:high,0.8,2019,2022,True
4690,"GRUPO MORAVI, S.A. DE C.V.",891,IMSS Cleaners & Medical Supplies Capture — Grupo Moravi,institutional_capture,high,3,0,active_or_captured:high,0.8,2002,2025,True
2866,"ESPECIALISTAS EN ESTERILIZACIÓN Y ENVASE, S.A. DE C.V.",892,IMSS Sterilization & Packaging Monopoly — Especialistas en Esterilizacion y Envase,institutional_capture,high,3,0,active_or_captured:high,0.8,2002,2025,True
42524,"INDUSTRIAL  SOLUTIONS DE MEXICO, S.A. DE C.V.",893,Industrial Solutions INM/BANMEX Single Bid Intermediary,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2009,2024,True
25488,COMBUSTIBLES BAJA SUR SA DE CV,894,COMBUSTIBLES BAJA SUR — EXPORTADORA DE SAL Monopoly,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2019,2025,True
6829,"PRODUCTOS STANTON, S.A. DE C.V.",895,PRODUCTOS STANTON — IMSS Medical Supply Institutional Capture (2017-2023),institutional_capture,high,3,0,active_or_captured:high,0.8,2017,2023,True
60561,SERVICIOS MEDICOS Y DE EQUIPAMIENTO SA DE CV,896,Servicios Medicos y de Equipamiento SA de CV - IMSS Institutional Capture,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
19543,GLOBAL BUSINESS GROUP S.A. DE C.V.,897,Global Business Group SA de CV - IMSS Institutional Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2017,2022,True
10051,"TERRACERIAS, PAVIMENTOS Y CAMINOS S.A. DE C.V.",898,SCT Pavimentos y Caminos Capture,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2002,2022,True
3214,INGENIEROS Y EQUIPOS MECANICOS S.A. DE C.V.,899,SCT Ingenieros y Equipos Capture,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2002,2025,True
9655,CONSTRUCTORA MOOL S.A. DE C.V.,900,SCT Mool Yucatan Capture,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2002,2020,True
8175,"RAGER DE TABASCO, S.A DE C.V.",901,SCT Rager Tabasco Capture,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2002,2015,True
169633,PROYECTOS Y SISTEMAS INFORMATICOS SA DE CV,902,PROYECTOS INFORMATICOS Federal Roads DA Capture,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2021,True
8963,"CONSULTORIA EN OBRA, S.A. DE C.V.",903,CONSULTORIA OBRA CENAGAS/PEMEX Single-Bid Capture,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2025,True
19550,COMERCIALIZADORA PHARMACEUTICA COMPHARMA S.A. DE C.V.,904,COMPHARMA IMSS Pharmaceutical Distribution Capture,institutional_capture,"IMSS concentration (61% of contracts), DA pattern",3,0,"default_medium:IMSS concentration (61% of contracts), DA pattern",0.3,2005,2025,True
5210,"PIHCSA MEDICA, S.A. DE C.V.",905,PIHCSA MEDICA IMSS Medical Supply Dominance,institutional_capture,"IMSS concentration (81% of contracts), 20-year dominance",3,0,"default_medium:IMSS concentration (81% of contracts), 20-year dominance",0.3,2002,2022,True
13650,"MEDICAL LIFE SUPPLY, S.A. DE C.V.",906,Medical Life Supply IMSS Institutional Capture,institutional_capture,high,3,0,active_or_captured:high,0.8,2003,2025,True
10307,"CONSTRUCCIONES Y CARRETERAS, S.A. DE C.V.",907,Construcciones y Carreteras Single Bid Infrastructure,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2020,True
148962,ESPECIALISTAS EN APLICACIONES Y SOPORTE TECNICO MEDICO SA DE CV,908,IMSS IT Support Services Monopoly (Especialistas),institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2025,True
20119,"SOPORTE MÉDICO INTEGRAL, S. A. DE C. V.",909,Soporte Medico Integral IMSS Direct Award Capture 2005-2025,institutional_capture,strong,4,0,active_or_captured:strong,0.8,2005,2025,True
54697,MERP EDIFICACIONES Y TERRACERIAS,910,MERP Edificaciones SCT Single-Bid Capture 2012-2018,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2012,2025,True
11906,CONSTRUCTORA ARRENDADORA Y MATERIALES,911,Constructora Arrendadora SCT Single-Bid Capture 2003-2010,single_bid_capture,strong,4,0,active_or_captured:strong,0.8,2003,2010,True
20214,"BIOSKINCO, S.A. DE C.V.",912,BIOSKINCO IMSS Direct Award,institutional_capture,high,3,0,active_or_captured:high,0.8,2005,2025,True
64778,LEVIC SA DE CV,913,LEVIC IMSS Institutional Capture,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2023,True
39197,"MAQUINAS DIESEL, S.A. DE C.V.",914,SEMAR Naval Equipment Direct Award Capture - Maquinas Diesel,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2009,2025,True
1988,BREYSA CONSTRUCTORA S.A. DE C.V.,915,Jalisco State Construction Single-Bid Capture - Breysa Constructora,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2021,True
19011,"CONSTRUCTORA JILSA, S.A. DE C.V.",916,IMSS Construction Single-Bid Capture - Constructora Jilsa,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2023,True
23929,CONSTRUCTORA E INMOBILIARIA RIO MEDIO S. A. DE C. V.,917,Veracruz Port Single-Bid Capture - Constructora Rio Medio,single_bid_capture,high,3,0,active_or_captured:high,0.8,2006,2017,True
60173,CONSTRUMAQ SA DE CV,918,Jalisco State Construction Single-Bid Capture - Construmaq,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2021,True
256471,ASCH SA DE CV,919,CONAGUA Water Infrastructure Single-Bid Capture - ASCH,single_bid_capture,high,3,0,active_or_captured:high,0.8,2020,2025,True
82754,PROPIEDADES INMOBILIARIAS DE MEXICO SA DE CV,920,SCT Government Real Estate Single-Bid Capture - Propiedades Inmobiliarias,single_bid_capture,high,3,0,active_or_captured:high,0.8,2012,2018,True
35196,ASFALTOS Y DERIVADOS DE LA COSTA S.A DE C.V,921,Veracruz Port and Isthmus Railway SB Capture - Asfaltos y Derivados,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2008,2024,True
219259,SKY BOOK SA DE CV,922,EDOMEX Education Ghost Vendor - Sky Book,ghost_company,high,3,0,active_or_captured:high,0.8,2018,2018,True
36122,"SANIPAP DE MÉXICO, S.A. DE C.V.",923,IMSS and Government Printing House Paper Supply Capture - Sanipap,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2008,2024,True
135338,SOLUCIONES TECNOLOGICAS MEDICAS SA DE CV,924,Dual IMSS-ISSSTE Medical Technology Capture - Soluciones Tecnologicas Medicas,institutional_capture,high,3,0,active_or_captured:high,0.8,2014,2025,True
19293,"EDM DE MEXICO, SA DE CV",925,Sonora State Financial Services Single-Bid Capture - EDM de Mexico,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2016,True
24328,"CONSTRUCTORA INCO, S.A. DE C.V.",926,SEDATU Construction Single-Bid Capture - Constructora Inco,single_bid_capture,high,3,0,active_or_captured:high,0.8,2006,2024,True
1724,REPRESENTACIONES ALDO DE CAMPECHE S.A. DE C.V.,927,Campeche State Public Works Single-Bid Capture - Representaciones Aldo,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2024,True
15446,"BOSNOR, S.A. DE C.V.",928,PEMEX Exploration Direct Award Capture - Bosnor,institutional_capture,high,3,0,active_or_captured:high,0.8,2003,2014,True
118914,SARENGGO SA DE CV,929,Banco del Bienestar IT Institutional Capture - Sarenggo,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2020,True
91742,SUMINISTROS MEDICOS DE MEXICO SA DE CV,930,Hospital General de Mexico and IMSS Medical Supply Capture - Suministros Medicos,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2025,True
50645,COMERCIALIZADORA E IMPORTADORA DE PRODUCTOS QUIMICOS,931,INCAN Cancer Institute Direct Award Monopoly - Comercializadora Incan,institutional_capture,high,3,0,active_or_captured:high,0.8,2004,2025,True
76012,CONSTRUCTORA V V R SA DE CV,932,Coahuila State Construction Single-Bid Capture - Constructora VVR,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
1117,"CONSTRUCCION Y ARRENDAMIENTO DE MAQUINARIA DE SINALOA, S.A. DE C.V.",933,Sinaloa and CONAGUA Infrastructure Single-Bid Capture - Construccion y Arrendamiento,single_bid_capture,high,3,0,active_or_captured:high,0.8,2007,2020,True
87441,FYSIS SOLUCIONES AMBIENTALES SA DE CV,934,CFE Environmental Services Direct Award Capture - Fysis Soluciones Ambientales,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2019,True
138799,GRUPO TOTAL INBAS SA DE CV,935,Sonora State and CONAGUA Infrastructure Single-Bid Capture - Grupo Total Inbas,single_bid_capture,high,3,0,active_or_captured:high,0.8,2016,2023,True
18990,"CONSTRUCTORA COSS BU,S.A. DE C.V.",936,Nuevo Leon State Construction Single-Bid Capture - Constructora Coss Bu,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
49801,"ENLACES TERRESTRES NACIONALES , S.A DE C.V.",937,SEDENA Ground Transport Direct Award Capture - Enlaces Terrestres Nacionales,institutional_capture,high,3,0,active_or_captured:high,0.8,2017,2019,True
54748,LANDUCCI SA DE CV,938,Foreign Ministry and Presidency Direct Award Capture - Landucci,institutional_capture,high,3,0,active_or_captured:high,0.8,2011,2013,True
46780,RUBEN MIGUEL VELASCO OCAMPO,939,Veracruz State Construction Single-Bid Capture - Ruben Miguel Velasco Ocampo,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2016,True
48919,ANUNCIOS UNIPOLARES SA DE CV,940,CONAGUA and Chihuahua Water Signage Single-Bid Capture - Anuncios Unipolares,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2010,2025,True
44096,CONSTRUCTORA MELARE SA DE CV,941,Multi-State Construction Single-Bid Capture - Constructora Melare,single_bid_capture,high,3,0,active_or_captured:high,0.8,2014,2024,True
253514,KOM BUSINESS SA DE CV,942,Banco del Bienestar Direct Award Capture - Kom Business,institutional_capture,high,3,0,active_or_captured:high,0.8,2019,2022,True
99184,"NO. 1 SONORA APPAREL, S.A. DE C.V.",943,Sonora State Education Clothing Single-Bid Capture - No. 1 Sonora Apparel,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2015,True
34219,DISTRIBUIDORA DE EQUIPOS DE PERFORACIÓN S.A. DE C.V.,944,CONAGUA Drilling Equipment Single-Bid Capture - Distribuidora Equipos Perforacion,institutional_capture,high,3,0,active_or_captured:high,0.8,2009,2025,True
94920,IECISA MEXICO,945,Foreign Ministry and Security Sector IT Direct Award Capture - IECISA Mexico,institutional_capture,high,3,0,active_or_captured:high,0.8,2011,2020,True
57594,LATINOAMERICANA DE CONCRETOS SA DE CV,946,Altamira Port Concrete Single-Bid Capture - Latinoamericana de Concretos,single_bid_capture,high,3,0,active_or_captured:high,0.8,2012,2015,True
41330,"AGROREYVI, S.A. DE C.V.",947,CINVESTAV Research Center Direct Award Supply Capture - Agroreyvi,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2010,2024,True
82923,GIBITNET SOLUCIONES INTEGRALES SA DE CV,948,BANJERCITO Military Bank IT Institutional Capture - Gibitnet,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2021,True
43159,OPERADORA DE AUTOPISTAS ALDESEM SA DE CV,949,BANOBRAS Highway Infrastructure Single-Bid Ghost Contract - Aldesem,ghost_company,high,3,0,active_or_captured:high,0.8,2012,2012,True
10139,"CONSTANCIA DEL GOLFO, S.A DE C.V.",950,SCT Road Infrastructure Single-Bid Capture - Constancia del Golfo,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2019,True
38422,"ARQUITECTURA CONSTRUCTIVA SAENZ, S.A. DE C.V.",951,Nuevo Leon State Infrastructure Single-Bid Capture - Arquitectura Saenz,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2015,True
140404,CLIMATIZACION ESPECIALIZADA DEL NORESTE SA DE CV,952,National Health Institute HVAC Direct Award Capture - Climatizacion Especializada,institutional_capture,medium,3,0,active_or_captured:medium,0.5,2015,2024,True
158910,"TECNOLOGÍA EN SEGURIDAD PRIVADA SSIA, Q. ROO, S.A. DE C.V.",953,Mexico City Airport Security Single-Bid and DA Capture - Tecnologia SSI,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2021,True
37190,"CLINIC AND WORK LINE, S.A. DE C.V.",954,COFEPRIS Health Regulator Direct Award Capture - Clinic and Work Line,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2015,True
138828,CIFO TECHNOLOGIES SA DE CV,955,FONACOT Workers Fund IT Direct Award Capture - CIFO Technologies,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2019,True
25396,PROYECCION Y ADMINISTRACION EMPRESARIAL DE MEXICO SA DE CV,956,PEMEX Exploration Subsidiary Administrative SB Capture - Proyeccion y Administracion,single_bid_capture,high,3,0,active_or_captured:high,0.8,2006,2010,True
195663,GAVIL INGENIERIA SA DE CV,957,Attorney General Office Single-Bid Capture - Gavil Ingenieria,single_bid_capture,high,3,0,active_or_captured:high,0.8,2022,2025,True
85858,ALEJANDRO CARREON IBAÑEZ,958,Dolores Hidalgo Municipal Capture Individual Contractor - Alejandro Carreon,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2014,True
45433,SOFILAB S.A.D E C.V.,959,Hospital Juarez Federal Hospital Direct Award Capture - Sofilab,institutional_capture,high,3,0,active_or_captured:high,0.8,2014,2025,True
32995,"MAGGSA CONSTRUCTORA, S.A. DE C.V.",960,CAPUFE and SCT Road Infrastructure Single-Bid Capture - Maggsa Constructora,single_bid_capture,high,3,0,active_or_captured:high,0.8,2007,2022,True
26168,"JM CONSTRUCTORA Y SUPERVISION, S. A. DE C. V.",961,CDMX Alcaldias and Jalisco Construction Single-Bid Capture - JM Constructora,single_bid_capture,high,3,0,active_or_captured:high,0.8,2014,2018,True
31195,COMTELSAT SA DE CV,962,SEGOB and Prison System Telecom Direct Award Capture - Comtelsat,institutional_capture,high,3,0,active_or_captured:high,0.8,2007,2023,True
21269,TOPTEL S DE RL DE CV,963,Federal Ministry Telecom Multi-Capture - Toptel,institutional_capture,high,3,0,active_or_captured:high,0.8,2005,2014,True
114160,GRUPO METAINDUSTRIAL DE INNOVACIONES S A P I DE CV,964,SEDATU Housing Ministry Single Direct Award Capture - Grupo Metaindustrial,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2016,True
34040,"ECATEPEC, S.A. DE C.V.",965,SEDENA Defense Ministry Single Direct Award - Ecatepec SA,institutional_capture,high,3,0,active_or_captured:high,0.8,2016,2016,True
51311,GRUPO EMPRESARIAL BABASAC SA DE CV,966,SAGARPA and Sonora Agriculture Multi-Agency SB Capture - Babasac,single_bid_capture,high,3,0,active_or_captured:high,0.8,2008,2018,True
16530,"CONSTRUCTORA AUTLENSE, S.A. DE C.V.",967,Jalisco State Infrastructure Single-Bid Capture - Constructora Autlense,single_bid_capture,high,3,0,active_or_captured:high,0.8,2008,2017,True
31907,CONSTRUCCIONES JOSE S.A. DE C.V.,968,Fisheries and Water Infrastructure SB Capture - Construcciones Jose,single_bid_capture,high,3,0,active_or_captured:high,0.8,2007,2016,True
48829,GRUPO CONSTRUCTOR LANROL,969,Durango State and SEDATU Housing SB Capture - Grupo Constructor Lanrol,single_bid_capture,high,3,0,active_or_captured:high,0.8,2011,2019,True
98187,DIABE CONSTRUCCIONES Y DISEÑOS SA DE CV,970,PROSPERA Anti-Poverty Program Construction Capture - Diabe Construcciones,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2017,True
47654,CIRCULO LLANTERO SA DE CV,971,CFE Federal Electricity Utility Direct Award Capture - Circulo Llantero,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2017,True
40946,KT SERVICIO ANAYA S.A. DE C.V.,972,IMSS Health Security Single-Bid Service Capture - KT Servicio Anaya,single_bid_capture,high,3,0,active_or_captured:high,0.8,2009,2025,True
103946,KJFM DISEÑOS Y SOLUCIONES SA DE CV,973,FONACOT Workers Fund and Immigration Institute IT DA Capture - KJFM,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2018,True
53,"GRUPO RAUDALES, S.A. DE C.V.",974,Gulf Coast Port Authority Long-Term SB Capture - Grupo Raudales,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2025,True
3171,"GRUPO MESIS, SA DE CV",975,CONAGUA and SAGARPA Water-Agriculture SB Capture - Grupo Mesis,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2025,True
224628,GARKEN MEDICAL SA DE CV,976,IMSS Medical Supply Direct Award Capture - Garken Medical,institutional_capture,high,3,0,active_or_captured:high,0.8,2018,2025,True
33615,"GOVERNMENT SOLUTIONS MEXICO, S.A. DE C.V.",977,SEP Education Ministry Single-Bid Ghost Contract - Government Solutions Mexico,ghost_company,high,3,0,active_or_captured:high,0.8,2008,2021,True
47626,CAV DISEÑO E INGENIERIA,978,Infrastructure Ministry and SEDATU Recent SB Capture - CAV Diseno e Ingenieria,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
111701,DISTRIBUIDORA DE COMBUSTIBLES DE SAN QUINTIN SA DE CV,979,Exportadora de Sal State Company Fuel SB Capture - Distribuidora San Quintin,institutional_capture,high,3,0,active_or_captured:high,0.8,2013,2016,True
145823,LIDERES EN MATERIALES MEDICOS DEL NORTE S DE RL DE CV,980,IMSS and ISSSTE Medical Materials Direct Award Capture - Lideres Materiales Medicos,institutional_capture,high,3,0,active_or_captured:high,0.8,2014,2025,True
23025,CMCO SA. DE CV.,981,SCT and Navy Ministry Dual Single-Bid Capture - CMCO,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2023,True
76384,IDEVVSA CONSTRUCCIONES SA DE CV,982,Federal Roads and Transport Ministry 100% SB Capture - IDEVVSA Construcciones,single_bid_capture,high,3,0,active_or_captured:high,0.8,2010,2024,True
14706,"CONSTRUCTORA WONGPEC, S.A. DE C.V.",983,CONAGUA and IPN Infrastructure 100% SB Capture - Constructora Wongpec,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2015,True
46423,MUEBLES Y MUDANZAS,984,SAT Tax Authority and Postal Service Direct Award Capture - Muebles y Mudanzas,institutional_capture,high,3,0,active_or_captured:high,0.8,2010,2017,True
140883,PROTECCION AGROPECUARIA COMPA&IA DE SEGUROS SA,985,Michoacan State Agricultural Insurance Capture - Proteccion Agropecuaria,institutional_capture,high,3,0,active_or_captured:high,0.8,2014,2019,True
3145,LINOS CONSTRUCCIONES S. A. DE C. V.,986,SEDATU and IMSS Multi-Agency Construction SB Capture - Linos Construcciones,single_bid_capture,medium,3,0,active_or_captured:medium,0.5,2008,2022,True
15298,"BARCA DE REYNOSA, S.A. DE C.V.",987,PEMEX Oil Exploration Single-Bid Capture - Barca de Reynosa,single_bid_capture,high,3,0,active_or_captured:high,0.8,2003,2016,True
8059,"DM INGENIEROS, S.A. DEC.V.",988,PEMEX Infrastructure Single-Bid Capture - DM Ingenieros,single_bid_capture,high,3,0,active_or_captured:high,0.8,2002,2012,True
126590,RT4 COMUNICACIONES SA DE CV,989,IPICYT Research Institute Ghost Direct Award - RT4 Comunicaciones,ghost_company,high,3,0,active_or_captured:high,0.8,2014,2025,True
6989,SPACE TOURS S.A DE C.V.,990,Immigration Institute Long-Term Service Capture - Space Tours,institutional_capture,high,3,0,active_or_captured:high,0.8,2002,2018,True
203442,LOS CEDROS CONSTRUCCIONES SA DE CV,991,SEDATU Housing Ministry Concentrated SB and DA Capture - Los Cedros Construcciones,institutional_capture,high,3,0,active_or_captured:high,0.8,2017,2022,True
149345,"SAMPOL INGENIERIA Y OBRAS MÉXICO, S.A. de C.V.",992,ISSSTE Government Workers Institute DA Capture - Sampol Ingenieria,institutional_capture,high,3,0,active_or_captured:high,0.8,2015,2022,True
24338,"COMERCIALIZADORA Y CONSTRUCTORA DEL SURESTE, S.A. DE C.V.",993,Chiapas State Infrastructure Single-Bid Capture - Comercializadora del Sureste,single_bid_capture,high,3,0,active_or_captured:high,0.8,2006,2015,True
22458,CONSTRUCTORA DE INFRAESTRUCTURA DE DURANGO S.A DE C.V.,994,Durango State and SCT Road Infrastructure 100% SB Capture - Constructora Durango,single_bid_capture,high,3,0,active_or_captured:high,0.8,2005,2014,True
61790,AUTOTRANSPORTES INTERNACIONALES S DE RL DE CV,995,Foreign Ministry and Trade Promotion Capture - Autotransportes Internacionales,institutional_capture,high,3,0,active_or_captured:high,0.8,2011,2019,True
11322,"CONSTRUCTORA ARPOZA, S.A. DE C.V.",996,IMSS Single-Bid Ghost Construction Contract - Constructora Arpoza,ghost_company,high,3,0,active_or_captured:high,0.8,2003,2014,True
136640,CONSTRUCTORA MENDEZ D SA DE CV,997,Sonora State Infrastructure Recent SB Capture - Constructora Mendez D,single_bid_capture,high,3,0,active_or_captured:high,0.8,2017,2025,True
